date,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
2005-10-19,301.91615,28.76614507690232,0.1127,0.0
2005-10-20,301.74648,28.596482054363605,0.11223,0.0
2005-10-21,301.77054,28.620537869120422,0.11223,0.0
2005-10-22,301.77432,28.62431782417997,0.11317,0.0
2005-10-23,301.74675,28.596745013947384,0.11292,0.0
2005-10-24,301.59599,28.445991480566136,0.11781,0.0
2005-10-25,301.7012,28.5511958965713,0.11406,0.0
2005-10-26,301.76616,28.61615986620916,0.11099,0.0
2005-10-27,301.81667,28.666674434891547,0.11081,0.0
2005-10-28,301.91491,28.764905083545443,0.1113,0.0
2005-10-29,301.9573,28.807300547761145,0.1124,0.0
2005-10-30,301.78511,28.63511117295974,0.11265,0.0
2005-10-31,301.48139,28.331387601482,0.11568,0.0
2006-07-01,302.12713,28.97712863333152,0.12073,0.0
2006-07-02,302.05058,28.90058363976027,0.12088,0.0
2006-07-03,301.97328,28.823280762300783,0.11868,0.0
2006-07-04,301.88021,28.73020619879225,0.11882,0.0
2006-07-05,301.86757,28.71757129398628,0.12052,0.0
2006-07-06,301.82816,28.67816188988735,0.12241,0.0
2006-07-07,301.87699,28.726987003984163,0.12098,0.0
2006-07-08,301.86114,28.71114323685537,0.12063,0.0
2006-07-09,301.84234,28.692338446905296,0.12165,0.0
2006-07-10,301.82078,28.67078061736595,0.13312,0.0
2006-07-11,301.70672,28.556720787983807,0.12229,0.0
2006-07-12,301.8264,28.676404978499136,0.12158,0.0
2006-07-13,301.86362,28.71361889772743,0.12074,0.0
2006-07-14,301.88563,28.735634732118683,0.12109,0.0
2006-07-15,301.94562,28.79561511038662,0.12209,0.0
2006-07-16,301.97583,28.825834515317524,0.12212,0.0
2006-07-17,302.02445,28.874453775504264,0.13182,0.0
2006-07-18,301.99105,28.841051280296146,0.12184,0.0
2006-07-19,301.8372,28.68719514317217,0.12087,0.0
2006-07-20,301.80396,28.653960581043066,0.12524,0.0
2006-07-21,301.82034,28.67034213853742,0.12012,0.0
2006-07-22,301.8082,28.658195716771388,0.12121,0.0
2006-07-23,301.73669,28.58668785033882,0.12173,0.0
2006-07-24,301.64973,28.499733259922493,0.12933,0.0
2006-07-25,301.58772,28.43771937028447,0.12022,0.0
2006-07-26,301.40898,28.258983462909896,0.12128,0.0
2006-07-27,301.46305,28.31304779929661,0.12343,0.0
2006-07-28,301.47138,28.32138274980798,0.1207,0.0
2006-07-29,301.51177,28.36177242644669,0.12121,0.0
2006-07-30,301.50709,28.35708716932055,0.12539,0.0
2006-07-31,301.55013,28.40012857320977,0.12123,0.0
2006-08-01,301.6871,28.53709855761309,0.12059,0.0
2006-08-02,301.80066,28.650658609674508,0.12126,0.0
2006-08-03,301.83331,28.683311708354267,0.11977,0.0
2006-08-04,301.87825,28.728250498074143,0.11822,0.0
2006-08-05,301.90483,28.754830144270898,0.11956,0.0
2006-08-06,301.82651,28.67650773574184,0.11925,0.0
2006-08-07,301.67815,28.528149939350328,0.11817,0.0
2006-08-08,301.6435,28.493502655950465,0.11905,0.0
2006-08-09,301.60295,28.452952746743165,0.11954,0.0
2006-08-10,301.54614,28.39613520682184,0.12216,0.0
2006-08-11,301.54877,28.39877412596661,0.12148,0.0
2006-08-12,301.66165,28.511653664335768,0.1189,0.0
2006-08-13,301.66948,28.51948370978965,0.1232,0.0
2006-08-14,301.65724,28.50723940867408,0.12209,0.0
2006-08-15,301.67345,28.523453894767272,0.12238,0.0
2006-08-16,301.72087,28.57087225392246,0.11964,0.0
2006-08-17,301.75771,28.607711284888467,0.12662,0.0
2006-08-18,301.76652,28.616524758474213,0.12629,0.0
2006-08-19,301.75837,28.60836844109872,0.12394,0.0
2006-08-20,301.835,28.68500031470427,0.12814,0.0
2006-08-21,302.00564,28.855637688308605,0.1196,0.0
2006-08-22,302.06414,28.914144305298976,0.11973,0.0
2006-08-23,302.11124,28.96124032476956,0.12253,0.0
2006-08-24,301.92374,28.773739491566005,0.11994,0.0
2006-08-25,301.92855,28.778553856690223,0.12289,0.0
2006-08-26,301.91762,28.767620853270103,0.12274,0.0
2006-08-27,301.87797,28.72797228428641,0.12537,0.0
2006-08-28,301.74614,28.596141135339565,0.12939,0.0
2006-08-29,301.7189,28.56890361092252,0.12387,0.0
2006-08-30,301.74707,28.59706973812507,0.12214,0.0
2006-08-31,301.76534,28.615344682823377,0.12332,0.0
2006-09-01,301.8745,28.72450210174333,0.11215,0.0
2006-09-02,301.94833,28.798329413423065,0.11351,0.0
2006-09-03,301.9475,28.797497025291023,0.1139,0.0
2006-09-04,301.90033,28.750333600553347,0.11785,0.0
2006-09-05,301.68971,28.539711445894625,0.1168,0.0
2006-09-06,301.7842,28.634195532950343,0.11161,0.0
2006-09-07,301.82091,28.670910039723083,0.11116,0.0
2006-09-08,301.83389,28.68388579271641,0.11363,0.0
2006-09-09,301.75483,28.604828831429643,0.11556,0.0
2006-09-10,301.58837,28.438370281227265,0.12173,0.0
2006-09-11,301.74006,28.59006229068672,0.11911,0.0
2006-09-12,301.92049,28.77049406941848,0.11197,0.0
2006-09-13,301.91674,28.766741602856428,0.11237,0.0
2006-09-14,301.86336,28.71336116938284,0.1108,0.0
2006-09-15,301.71133,28.56133331837526,0.11176,0.0
2006-09-16,301.6921,28.542096187593984,0.11302,0.0
2006-09-17,301.67011,28.52010753319803,0.11084,0.0
2006-09-18,301.64746,28.49746292569268,0.11169,0.0
2006-09-19,301.71437,28.564371750661167,0.11241,0.0
2006-09-20,301.80575,28.65575167038145,0.11109,0.0
2006-09-21,301.80131,28.651313903618583,0.11078,0.0
2006-09-22,301.85086,28.70085527385646,0.11017,0.0
2006-09-23,301.90213,28.752126641459483,0.11081,0.0
2006-09-24,301.97391,28.82391498633456,0.11056,0.0
2006-09-25,302.00252,28.852516279209908,0.11067,0.0
2006-09-26,302.04638,28.896377100220548,0.1113,0.0
2006-09-27,302.28589,29.13589004019548,0.11347,0.0
2006-09-28,302.36417,29.21416639614376,0.1119,0.0
2006-09-29,302.39486,29.24485993713876,0.11103,0.0
2006-09-30,302.37812,29.228120914327803,0.11165,0.0
2006-10-01,302.32004,29.17004130808476,0.11213,0.0
2006-10-02,302.29049,29.14049476964089,0.11139,0.0
2006-10-03,302.34317,29.193167278700457,0.11107,0.0
2006-10-04,302.33757,29.187565315333245,0.11082,0.0
2006-10-05,302.32467,29.17467092668784,0.11089,0.0
2006-10-06,302.38967,29.23966781578269,0.11149,0.0
2006-10-07,302.57962,29.42961564601024,0.11123,0.0
2006-10-08,302.68427,29.53426719818356,0.11155,0.0
2006-10-09,302.71863,29.568629958296185,0.11167,0.0
2006-10-10,302.68081,29.53081335993778,0.11306,0.0
2006-10-11,302.50965,29.359645886754265,0.11198,0.0
2006-10-12,302.51627,29.366273280640144,0.11083,0.0
2006-10-13,302.51496,29.364962358964647,0.11171,0.0
2006-10-14,302.47056,29.320561996618096,0.1113,0.0
2006-10-15,302.43938,29.289382252277903,0.11293,0.0
2006-10-16,302.25312,29.103122244341705,0.11493,0.0
2006-10-17,302.09623,28.94622673852848,0.11689,0.0
2006-10-18,302.15979,29.00979231365369,0.11454,0.0
2006-10-19,302.13718,28.987176654249083,0.11103,0.0
2006-10-20,302.14353,28.99353351930057,0.11025,0.0
2006-10-21,302.14871,28.9987099880355,0.11033,0.0
2006-10-22,302.18339,29.03339199029961,0.11105,0.0
2006-10-23,302.32859,29.17859423510152,0.11139,0.0
2006-10-24,302.48397,29.333968650318184,0.11179,0.0
2006-10-25,302.57901,29.42901236860308,0.11082,0.0
2006-10-26,302.64751,29.497513330791207,0.11088,0.0
2006-10-27,302.62427,29.47427024700619,0.11071,0.0
2006-10-28,302.49253,29.34253086311554,0.11338,0.0
2006-10-29,302.4276,29.27759612399086,0.11165,0.0
2006-10-30,302.32942,29.17942356294168,0.11217,0.0
2006-10-31,302.3506,29.20060183477716,0.11129,0.0
2007-07-01,301.95836,28.80836486144773,0.12569,0.0
2007-07-02,301.92932,28.779318112910232,0.1261,0.0
2007-07-03,301.85553,28.70553103414062,0.12436,0.0
2007-07-04,301.78803,28.638030046680512,0.12239,0.0
2007-07-05,301.71564,28.565644599862253,0.12084,0.0
2007-07-06,301.77292,28.62292372105003,0.12319,0.0
2007-07-07,301.84214,28.692135761937323,0.13016,0.0
2007-07-08,301.84014,28.69013558973949,0.139,0.0
2007-07-09,301.74129,28.59128866933025,0.1368,0.0
2007-07-10,301.68989,28.53989348637242,0.12944,0.0
2007-07-11,301.70488,28.5548754435178,0.12693,0.0
2007-07-12,301.7516,28.60160134228522,0.12473,0.0
2007-07-13,301.73966,28.58966259573305,0.12381,0.0
2007-07-14,301.70518,28.555176917693245,0.12639,0.0
2007-07-15,301.68101,28.531007657014698,0.12771,0.0
2007-07-16,301.52695,28.376945473505543,0.12024,0.0
2007-07-17,301.53865,28.388647235883354,0.12728,0.0
2007-07-18,301.49881,28.348811924116376,0.14539,0.0
2007-07-19,301.61043,28.46043123827553,0.14429,0.0
2007-07-20,301.67202,28.52202373385552,0.12118,0.0
2007-07-21,301.66254,28.51253767764075,0.12168,0.0
2007-07-22,301.69266,28.542659825004648,0.12443,0.0
2007-07-23,301.77699,28.62698605009797,0.12057,0.0
2007-07-24,301.81538,28.66538483649083,0.1205,0.0
2007-07-25,301.8066,28.656598912159723,0.12284,0.0
2007-07-26,301.7491,28.59910356511415,0.12833,0.0
2007-07-27,301.75478,28.604778536915543,0.1194,0.0
2007-07-28,301.77966,28.62965567371549,0.11931,0.0
2007-07-29,301.80656,28.6565637151756,0.11888,0.0
2007-07-30,301.76837,28.61837294109239,0.12123,0.0
2007-07-31,301.75298,28.60298351938104,0.11906,0.0
2007-08-01,301.71999,28.56998630508025,0.11988,0.0
2007-08-02,301.71477,28.56476693736647,0.11868,0.0
2007-08-03,301.71925,28.5692473307505,0.1197,0.0
2007-08-04,301.69975,28.549748277861625,0.12166,0.0
2007-08-05,301.66088,28.51087743545054,0.12211,0.0
2007-08-06,301.66229,28.512285716873123,0.12228,0.0
2007-08-07,301.74401,28.594009802309813,0.12352,0.0
2007-08-08,301.80315,28.65315277574757,0.1227,0.0
2007-08-09,301.78028,28.630279794387093,0.12752,0.0
2007-08-10,301.78078,28.63078191377809,0.1226,0.0
2007-08-11,301.81558,28.665577560025724,0.1351,0.0
2007-08-12,301.80525,28.65525231079431,0.12688,0.0
2007-08-13,301.92001,28.77001322103405,0.12484,0.0
2007-08-14,301.97203,28.822034586514064,0.12469,0.0
2007-08-15,301.99726,28.847263237717527,0.12542,0.0
2007-08-16,301.91264,28.762638386298704,0.12445,0.0
2007-08-17,301.94649,28.79649443791874,0.13387,0.0
2007-08-18,302.00543,28.855425556704063,0.12896,0.0
2007-08-19,301.99318,28.84317558638054,0.12503,0.0
2007-08-20,302.02573,28.87573036952153,0.12079,0.0
2007-08-21,302.01917,28.8691662426408,0.12077,0.0
2007-08-22,302.04673,28.896727933725742,0.12226,0.0
2007-08-23,302.0095,28.85950397555837,0.12528,0.0
2007-08-24,302.10153,28.951530950729875,0.1287,0.0
2007-08-25,302.16565,29.01565402985608,0.12138,0.0
2007-08-26,302.25208,29.10208240427756,0.12674,0.0
2007-08-27,302.32457,29.17457150940652,0.1249,0.0
2007-08-28,302.31122,29.16121838997401,0.12639,0.0
2007-08-29,302.21484,29.06484404361277,0.13382,0.0
2007-08-30,302.34266,29.19266261801528,0.12853,0.0
2007-08-31,302.36745,29.217447443581307,0.12669,0.0
2007-09-01,302.23102,29.081017143946497,0.11221,0.0
2007-09-02,302.03146,28.881456020050848,0.11089,0.0
2007-09-03,302.02004,28.87003873559752,0.11171,0.0
2007-09-04,302.02965,28.87964779857367,0.11142,0.0
2007-09-05,302.01807,28.86806622461927,0.11064,0.0
2007-09-06,301.92376,28.77376491143343,0.11528,0.0
2007-09-07,301.92516,28.775157090563084,0.11237,0.0
2007-09-08,301.99577,28.84576732762008,0.11365,0.0
2007-09-09,302.14675,28.99675442118161,0.11286,0.0
2007-09-10,302.09864,28.948643028400568,0.11195,0.0
2007-09-11,302.08769,28.93769168921176,0.11427,0.0
2007-09-12,302.05092,28.90092165363967,0.11463,0.0
2007-09-13,302.03696,28.88696119913743,0.1177,0.0
2007-09-14,302.22764,29.07763785387931,0.11407,0.0
2007-09-15,302.16738,29.017379143370363,0.11156,0.0
2007-09-16,302.07143,28.921425351715413,0.11208,0.0
2007-09-17,301.97662,28.826620335694315,0.11225,0.0
2007-09-18,301.8163,28.6662957050088,0.11555,0.0
2007-09-19,301.85954,28.70954069951773,0.11298,0.0
2007-09-20,301.89176,28.741756385221777,0.11239,0.0
2007-09-21,301.72368,28.573682204428223,0.11701,0.0
2007-09-22,301.61085,28.4608537425562,0.11217,0.0
2007-09-23,301.65596,28.50596037097222,0.11718,0.0
2007-09-24,301.69634,28.546342035631312,0.11061,0.0
2007-09-25,301.69558,28.54557533747942,0.11126,0.0
2007-09-26,301.71357,28.56357177401884,0.11127,0.0
2007-09-27,301.69427,28.54426690031147,0.11736,0.0
2007-09-28,301.72126,28.571264180328683,0.12036,0.0
2007-09-29,301.75659,28.606588651726327,0.11722,0.0
2007-09-30,301.62409,28.47408784111593,0.11185,0.0
2007-10-01,301.60036,28.450358964788503,0.11156,0.0
2007-10-02,301.64412,28.494122837036628,0.11125,0.0
2007-10-03,301.72573,28.57572509791408,0.11087,0.0
2007-10-04,301.93916,28.78915682900987,0.11249,0.0
2007-10-05,301.84625,28.69625029235993,0.11641,0.0
2007-10-06,301.75367,28.60367013704473,0.11623,0.0
2007-10-07,301.79663,28.64663082906748,0.11367,0.0
2007-10-08,301.98429,28.834285726755525,0.11712,0.0
2007-10-09,302.05938,28.90938465962205,0.1143,0.0
2007-10-10,302.16517,29.01516926680705,0.1114,0.0
2007-10-11,302.24116,29.09115887390164,0.11333,0.0
2007-10-12,302.2793,29.12930271598384,0.11253,0.0
2007-10-13,302.30245,29.15245436416313,0.11205,0.0
2007-10-14,302.3267,29.176696944350223,0.11205,0.0
2007-10-15,302.14717,28.99717168622982,0.11324,0.0
2007-10-16,302.02551,28.8755066165474,0.11443,0.0
2007-10-17,302.30673,29.15673109461761,0.11158,0.0
2007-10-18,302.42624,29.276241168282752,0.11273,0.0
2007-10-19,302.3356,29.18559522551448,0.11097,0.0
2007-10-20,302.3549,29.20490044760021,0.11346,0.0
2007-10-21,302.35757,29.207574126750387,0.11135,0.0
2007-10-22,302.36207,29.212071317100825,0.1119,0.0
2007-10-23,302.35857,29.208566600495946,0.11072,0.0
2007-10-24,302.32905,29.179049830185534,0.11259,0.0
2007-10-25,302.11769,28.967690422986777,0.11159,0.0
2007-10-26,302.10778,28.957776586786565,0.11221,0.0
2007-10-27,302.14396,28.99396229810032,0.11206,0.0
2007-10-28,302.18558,29.03558073185121,0.11166,0.0
2007-10-29,302.21827,29.06826620924164,0.11324,0.0
2007-10-30,302.21757,29.06756756933948,0.11444,0.0
2007-10-31,302.19769,29.047693281815384,0.1206,0.0
2008-07-01,301.80957,28.659572619545827,0.12188,0.0
2008-07-02,301.81272,28.66271975895745,0.12656,0.0
2008-07-03,302.04391,28.893909064690888,0.12128,0.0
2008-07-04,302.09384,28.943839412643342,0.12062,0.0
2008-07-05,302.10196,28.95195887882261,0.12193,0.0
2008-07-06,302.11748,28.967477344757867,0.12337,0.0
2008-07-07,302.14206,28.99206451998822,0.1212,0.0
2008-07-08,302.06269,28.912692567089493,0.12161,0.0
2008-07-09,302.05016,28.900164576686507,0.12285,0.0
2008-07-10,301.86488,28.7148787492946,0.1259,0.0
2008-07-11,301.89119,28.741194026522464,0.12884,0.0
2008-07-12,301.9056,28.75559576335604,0.12761,0.0
2008-07-13,301.87297,28.7229729877156,0.13091,0.0
2008-07-14,301.84091,28.690909332957403,0.11958,0.0
2008-07-15,301.80157,28.65156896021358,0.12004,0.0
2008-07-16,301.78838,28.638379509098627,0.12275,0.0
2008-07-17,301.72919,28.57918917705421,0.1253,0.0
2008-07-18,301.75598,28.6059827938222,0.12256,0.0
2008-07-19,301.88416,28.734160977054216,0.12845,0.0
2008-07-20,301.91135,28.761351129436207,0.13105,0.0
2008-07-21,301.85152,28.70151556981444,0.13244,0.0
2008-07-22,301.73248,28.58247855060404,0.1221,0.0
2008-07-23,301.86405,28.714047674122696,0.12409,0.0
2008-07-24,302.00814,28.85813737707645,0.12003,0.0
2008-07-25,301.99624,28.846236531641694,0.1234,0.0
2008-07-26,301.97338,28.8233797051505,0.1205,0.0
2008-07-27,301.94891,28.79891423525811,0.12092,0.0
2008-07-28,301.85984,28.709837726957574,0.12066,0.0
2008-07-29,301.80598,28.655977332786108,0.12336,0.0
2008-07-30,301.79549,28.64548542008015,0.12388,0.0
2008-07-31,301.82751,28.677513069785903,0.12804,0.0
2008-08-01,301.8406,28.690597800833245,0.12877,0.0
2008-08-02,301.90894,28.758943414451267,0.1242,0.0
2008-08-03,301.97123,28.82123314456811,0.12613,0.0
2008-08-04,302.05806,28.908057001647023,0.12096,0.0
2008-08-05,302.01872,28.86872349233284,0.11968,0.0
2008-08-06,301.96496,28.81495876960525,0.12165,0.0
2008-08-07,301.93409,28.784090054528065,0.12071,0.0
2008-08-08,301.89664,28.74664296645801,0.12551,0.0
2008-08-09,301.83184,28.68184165217337,0.11847,0.0
2008-08-10,301.8792,28.729196157719,0.119,0.0
2008-08-11,301.86508,28.715078583563923,0.11963,0.0
2008-08-12,301.81098,28.660981209315707,0.12261,0.0
2008-08-13,301.77133,28.62132677725953,0.1219,0.0
2008-08-14,301.81983,28.66982742533105,0.12479,0.0
2008-08-15,302.12294,28.97294037260923,0.11818,0.0
2008-08-16,302.20874,29.058736220296566,0.11952,0.0
2008-08-17,302.19149,29.041487947932865,0.12247,0.0
2008-08-18,302.21552,29.06552413557893,0.12298,0.0
2008-08-19,302.23954,29.08953512261144,0.11987,0.0
2008-08-20,302.25031,29.10031282923029,0.12044,0.0
2008-08-21,302.19131,29.041309921059053,0.12404,0.0
2008-08-22,302.12155,28.97155285163666,0.12351,0.0
2008-08-23,301.89668,28.746681946944022,0.12357,0.0
2008-08-24,301.90207,28.75207126852576,0.11881,0.0
2008-08-25,301.9478,28.797800218121324,0.12393,0.0
2008-08-26,301.94533,28.795333090724,0.13015,0.0
2008-08-27,301.98117,28.831170503321857,0.12092,0.0
2008-08-28,302.00555,28.855545188981125,0.1204,0.0
2008-08-29,302.02989,28.87988527898881,0.12012,0.0
2008-08-30,302.09568,28.945679251738568,0.12368,0.0
2008-08-31,302.10276,28.95276367678275,0.12514,0.0
2008-09-01,302.08187,28.93187035925422,0.11267,0.0
2008-09-02,302.0317,28.881695852270354,0.11171,0.0
2008-09-03,301.98006,28.830064750354666,0.11372,0.0
2008-09-04,302.0013,28.851303702223447,0.1123,0.0
2008-09-05,302.00935,28.85935271433374,0.11271,0.0
2008-09-06,302.1788,29.028799081134707,0.11054,0.0
2008-09-07,302.24399,29.093987783293244,0.11091,0.0
2008-09-08,302.26681,29.11680713873312,0.11058,0.0
2008-09-09,302.23345,29.08345084891885,0.11363,0.0
2008-09-10,302.03618,28.88617905424332,0.11057,0.0
2008-09-11,302.1115,28.961497064412697,0.11122,0.0
2008-09-12,302.1877,29.037701628185403,0.11281,0.0
2008-09-13,302.27516,29.125159793045214,0.11326,0.0
2008-09-14,302.34137,29.191368616633326,0.11183,0.0
2008-09-15,302.59491,29.44490892020553,0.11117,0.0
2008-09-16,302.68024,29.53024489750697,0.11132,0.0
2008-09-17,302.65215,29.502145734250803,0.11133,0.0
2008-09-18,302.61045,29.460453830557867,0.11279,0.0
2008-09-19,302.70368,29.55368255039258,0.11052,0.0
2008-09-20,302.78703,29.637030703300923,0.11022,0.0
2008-09-21,302.92806,29.778058323830805,0.11112,0.0
2008-09-22,303.0895,29.93949597592126,0.1116,0.0
2008-09-23,302.78253,29.63252580780324,0.11347,0.0
2008-09-24,302.39085,29.24084909067176,0.1112,0.0
2008-09-25,302.35549,29.20548816967369,0.112,0.0
2008-09-26,302.32578,29.175781591263103,0.11117,0.0
2008-09-27,302.22082,29.070817535664787,0.1179,0.0
2008-09-28,302.27716,29.127164893290228,0.11656,0.0
2008-09-29,302.36309,29.213091897685786,0.11203,0.0
2008-09-30,302.37612,29.22611701380288,0.11474,0.0
2008-10-01,302.37458,29.224584490650106,0.11737,0.0
2008-10-02,302.14213,28.99212546365294,0.12182,0.0
2008-10-03,302.23698,29.086977753093663,0.11364,0.0
2008-10-04,302.32366,29.17365540095756,0.11266,0.0
2008-10-05,302.32217,29.1721735111384,0.11064,0.0
2008-10-06,302.27284,29.12283617926454,0.11268,0.0
2008-10-07,302.19372,29.04372150394181,0.11513,0.0
2008-10-08,302.15425,29.004250689092544,0.1132,0.0
2008-10-09,302.14031,28.990306603185388,0.11096,0.0
2008-10-10,302.08958,28.939582941326137,0.11106,0.0
2008-10-11,302.01159,28.861591475884325,0.112,0.0
2008-10-12,301.97742,28.82741768123867,0.11288,0.0
2008-10-13,301.9789,28.828904149037783,0.12036,0.0
2008-10-14,301.80355,28.65354623717684,0.1176,0.0
2008-10-15,301.56727,28.41727291506254,0.119,0.0
2008-10-16,301.30926,28.15926119750816,0.12546,0.0
2008-10-17,300.92441,27.774411509605613,0.12226,0.0
2008-10-18,301.00565,27.855652658634256,0.11442,0.0
2008-10-19,301.0691,27.91909820440344,0.11225,0.0
2008-10-20,301.25476,28.104762354153365,0.11121,0.0
2008-10-21,301.64407,28.494069592417816,0.11252,0.0
2008-10-22,301.65276,28.50275968538876,0.11014,0.0
2008-10-23,301.60554,28.45553505476323,0.11061,0.0
2008-10-24,301.42711,28.277109345533347,0.112,0.0
2008-10-25,301.46181,28.31180861227864,0.11111,0.0
2008-10-26,301.50395,28.353946902938446,0.11063,0.0
2008-10-27,301.75816,28.608155197551525,0.11159,0.0
2008-10-28,301.76895,28.6189498222073,0.1113,0.0
2008-10-29,301.79476,28.64476417877228,0.11441,0.0
2008-10-30,301.84439,28.69439085083195,0.1125,0.0
2008-10-31,301.76881,28.61881113713116,0.11272,0.0
2009-07-01,301.61332,28.46332203699734,0.12264,0.0
2009-07-02,301.56478,28.41478029189005,0.12414,0.0
2009-07-03,301.49025,28.340246293765347,0.12924,0.0
2009-07-04,301.44505,28.2950546104866,0.12103,0.0
2009-07-05,301.43251,28.28250910357468,0.12005,0.0
2009-07-06,301.38875,28.238751136342785,0.12031,0.0
2009-07-07,301.30041,28.1504068628513,0.13578,0.0
2009-07-08,301.26791,28.117913607131868,0.12765,0.0
2009-07-09,301.24316,28.0931611570212,0.12663,0.0
2009-07-10,301.27876,28.128764949340564,0.12144,0.0
2009-07-11,301.30446,28.15446074420493,0.1199,0.0
2009-07-12,301.31016,28.16015850003214,0.1251,0.0
2009-07-13,301.24011,28.09010871496309,0.12544,0.0
2009-07-14,301.02588,27.87588295822684,0.12158,0.0
2009-07-15,300.99335,27.84334636091484,0.12384,0.0
2009-07-16,300.95182,27.80181673300729,0.1263,0.0
2009-07-17,300.93228,27.782276311306248,0.12164,0.0
2009-07-18,300.9343,27.784299212291387,0.12173,0.0
2009-07-19,300.96613,27.81612516328039,0.1213,0.0
2009-07-20,300.96806,27.81805561691744,0.12319,0.0
2009-07-21,301.27684,28.12684170692376,0.12759,0.0
2009-07-22,301.38102,28.231023317890788,0.1218,0.0
2009-07-23,301.41811,28.268111239182588,0.12115,0.0
2009-07-24,301.51875,28.36874987936613,0.12183,0.0
2009-07-25,301.59262,28.44261564920828,0.12166,0.0
2009-07-26,301.6,28.45000067283587,0.12316,0.0
2009-07-27,301.60617,28.4561697381298,0.12074,0.0
2009-07-28,301.66527,28.5152697078679,0.11975,0.0
2009-07-29,301.63776,28.487761543597173,0.11925,0.0
2009-07-30,301.63171,28.48170532804488,0.119,0.0
2009-07-31,301.68864,28.53864043887444,0.12223,0.0
2009-08-01,301.76454,28.614538252405964,0.12084,0.0
2009-08-02,301.78879,28.638791068579565,0.12117,0.0
2009-08-03,301.66863,28.51863385664916,0.12056,0.0
2009-08-04,301.55522,28.405223261732488,0.12016,0.0
2009-08-05,301.52181,28.371808634233048,0.11998,0.0
2009-08-06,301.48745,28.33744753619948,0.1289,0.0
2009-08-07,301.43616,28.286158717682326,0.12423,0.0
2009-08-08,301.30511,28.155106642164583,0.1205,0.0
2009-08-09,301.34367,28.193670608096795,0.12093,0.0
2009-08-10,301.34896,28.198962214783705,0.11982,0.0
2009-08-11,301.28091,28.130907018087896,0.12135,0.0
2009-08-12,301.25775,28.107747489959934,0.1235,0.0
2009-08-13,301.43299,28.28298994969913,0.11912,0.0
2009-08-14,301.45674,28.306738002837506,0.12004,0.0
2009-08-15,301.47187,28.32186716096692,0.12313,0.0
2009-08-16,301.50812,28.35811610006641,0.12577,0.0
2009-08-17,301.49992,28.34991620839253,0.12989,0.0
2009-08-18,301.50416,28.354160336545988,0.1236,0.0
2009-08-19,301.46831,28.318309931564954,0.12666,0.0
2009-08-20,301.43618,28.286175013577747,0.12686,0.0
2009-08-21,301.45975,28.30975221032122,0.12612,0.0
2009-08-22,301.47705,28.327045524301525,0.11857,0.0
2009-08-23,301.46272,28.3127235556355,0.11879,0.0
2009-08-24,301.43835,28.28835487323261,0.11931,0.0
2009-08-25,301.46347,28.31347165560385,0.12443,0.0
2009-08-26,301.50479,28.35479427303744,0.12398,0.0
2009-08-27,301.50527,28.35527092945415,0.12512,0.0
2009-08-28,301.43623,28.286233424334057,0.13444,0.0
2009-08-29,301.43726,28.28726234701992,0.13214,0.0
2009-08-30,301.48335,28.333351038250555,0.12437,0.0
2009-08-31,301.50042,28.350421452073192,0.12396,0.0
2009-09-01,301.59385,28.44385246070948,0.11056,0.0
2009-09-02,301.63216,28.48216199463809,0.11137,0.0
2009-09-03,301.67211,28.52211342952376,0.11137,0.0
2009-09-04,301.709,28.55899780704021,0.11151,0.0
2009-09-05,301.62404,28.474043596318552,0.11069,0.0
2009-09-06,301.56146,28.41146051209296,0.11094,0.0
2009-09-07,301.54382,28.39381942972733,0.11334,0.0
2009-09-08,301.61166,28.4616626173663,0.11919,0.0
2009-09-09,301.64539,28.49539217423376,0.11834,0.0
2009-09-10,301.74053,28.59052762618888,0.11677,0.0
2009-09-11,301.81345,28.66344920281284,0.11355,0.0
2009-09-12,301.87373,28.7237256532909,0.12084,0.0
2009-09-13,302.17955,29.029547855805333,0.11634,0.0
2009-09-14,302.15546,29.00545522125373,0.11122,0.0
2009-09-15,302.08542,28.935421337806247,0.11314,0.0
2009-09-16,301.91999,28.769990072614235,0.11118,0.0
2009-09-17,301.83664,28.686644131625428,0.11066,0.0
2009-09-18,301.7879,28.637902760772647,0.1121,0.0
2009-09-19,301.78008,28.630082837667658,0.11113,0.0
2009-09-20,301.84143,28.69142925679228,0.11166,0.0
2009-09-21,301.92948,28.779478838404145,0.11075,0.0
2009-09-22,302.00117,28.85116826345444,0.11122,0.0
2009-09-23,302.08764,28.937636423188,0.11112,0.0
2009-09-24,302.17073,29.02073374440249,0.11187,0.0
2009-09-25,302.24973,29.09973478995392,0.11217,0.0
2009-09-26,302.33413,29.184129005423472,0.11263,0.0
2009-09-27,302.37375,29.22374961414903,0.112,0.0
2009-09-28,302.39202,29.24202270755705,0.1119,0.0
2009-09-29,302.33536,29.18535679614996,0.11397,0.0
2009-09-30,302.16092,29.010920330452905,0.11171,0.0
2009-10-01,302.12302,28.973022578072232,0.11185,0.0
2009-10-02,302.28657,29.136573683883,0.11292,0.0
2009-10-03,302.41022,29.26022198243401,0.11215,0.0
2009-10-04,302.3742,29.2242024806842,0.11114,0.0
2009-10-05,302.29553,29.14553306746592,0.11362,0.0
2009-10-06,302.36776,29.217763165324925,0.11266,0.0
2009-10-07,302.49912,29.34911833768461,0.11042,0.0
